주식명,주가,보유수량,연간하락확률,연간성장률,총자산
압타머사이언스,302.06535542801566,71,0.039681805119554714,0.015104011746196466,565522.6356192378
소니드,457.9706060558016,24,0.4664536699677321,0.29664821223328985,68453.23925086859
SH에너지화학,451.91729409538874,21,0.2816787777694371,0.356312601240331,577330.0597118594
CURE,399.7428310051058,57,0.477550307038629,0.10033637390104527,354581.63230071665
CONY,405.09581277740097,73,0.43089441048465843,0.3018098890845397,576825.7854689892
드래곤플라이,459.0737796325328,19,0.01511423852387983,0.055412950520607684,450771.8624542518
KIB플러그에너지,394.53295491596646,84,0.12364262556489958,0.3324744058787017,191365.13977199906
삼보산업,235.83414372139816,28,0.15768061825036356,0.3102038894865014,118033.39555841782
NVDA,148.31307185600747,32,0.24491090468828625,0.12047933161256497,876039.385907458
디알텍,268.7536399898949,34,0.35806429782374105,0.4376630429644918,401339.8939899676
아이비젼웍스,134.93736634147052,16,0.3403842078728835,0.40329052358767375,619934.1094773022
압타머사이언스,146.30831079631537,38,0.4936359705728093,0.36950334925907974,94295.99876382566
CURE,480.0688371346278,81,0.4616613003515423,0.22977860064735162,416995.1803561199
한일단조,370.3547842409959,75,0.09313335926899563,0.11344614475343623,710379.3315944241
드래곤플라이,440.64348018811967,4,0.4299335663348608,0.3910899204369075,969325.1143011956
소니드,357.1596773093963,56,0.42146763112598806,0.10727443340732251,559618.8426360385
삼성전자,267.41601136002845,40,0.2873991977136629,0.24346771592918243,183660.75821130586
CONY,110.0635129846331,50,0.16906038916021038,0.18934800426619075,22538.705606423537
삼보산업,482.33481479001495,40,0.104308397541096,0.10099968496481332,360631.2278439728
KIB플러그에너지,128.3729888210325,82,0.10622867925947183,0.3073162228847877,412024.4479130909
삼보산업,344.06522640793304,49,0.16891308703290037,0.49103507117882955,503334.0149646302
한일단조,140.88128469220615,48,0.25197325357077227,0.23813765107643203,13944.568722426402
CURE,213.65907143582734,6,0.29191044051135406,0.24976602554753774,726374.3384510721
KIB플러그에너지,174.3269829195179,96,0.16252003913844343,0.18636834385527257,658643.6937235745
CURE,321.4867660635507,5,0.17828956712115035,0.11414084557086307,27750.646585318704
삼성전자,454.83013804884,79,0.006759684687206113,0.1412871354021168,340265.3174759384
셀루메드,354.24892311908644,45,0.0010597572789052823,0.4379107608685163,374365.2780288618
상보,365.67520780250425,16,0.4535912268510105,0.47406046871038704,291101.7665151172
삼성전자,463.57259848532107,17,0.0070068628133819755,0.4131170512039583,303130.44126827
인스코비,399.7700911884421,59,0.016560710234744758,0.01322282297193117,439189.94244668254
AAPL,446.3823345536131,56,0.10281765396599085,0.30389919905330304,705153.0488421072
디알텍,266.5568367439462,79,0.37169924325386866,0.274636227234081,679025.3312677421
셀루메드,446.14253510884805,35,0.3394602074805641,0.3873822533344941,416228.0726338576
SCHD,358.3445554263378,8,0.32358853779536023,0.39027989922029255,624855.0009806245
아이비젼웍스,154.24311309653524,99,0.2874765815655107,0.21905575331820737,79145.02579294247
드래곤플라이,115.48500334682643,61,0.10084949843472962,0.14376557789122502,771735.1946210456
SH에너지화학,197.61376547431377,27,0.19896687020652187,0.04865165083889267,447097.03580736084
KIB플러그에너지,251.33985953067648,78,0.23905001212128207,0.3056610633754821,98767.92165233578
SH에너지화학,435.0271464323427,87,0.29122140432051513,0.13680366282395484,379949.95297614235
SH에너지화학,396.4978228101187,20,0.0992146547961742,0.48231949342985553,711286.260785249
SH에너지화학,482.15029112276704,57,0.36451683233834914,0.023374026867036435,132044.89901050384
CONY,323.66991949860244,70,0.15445730414533393,0.4821451348011676,816612.1040329939
디알텍,399.0966606431978,88,0.3301120349784128,0.24787537807850818,711129.8339710592
디알텍,210.1133540970499,23,0.25699158253235477,0.30329456955550577,92301.9975981802
상보,371.83115715812283,76,0.2961072303521509,0.2917677829851559,978815.3694547892
SCHD,382.46048101451447,2,0.20657420312335462,0.37635371664792494,944109.2918817635
한일단조,439.3661313678245,27,0.22253452726866185,0.04545179504120356,140815.97732059736
삼성전자,314.5614043500335,32,0.4340938308624868,0.4439260475362756,210859.54410185321
디알텍,359.6020590380708,93,0.2379376686629841,0.3955231512785888,353873.37714562204
삼보산업,181.21952404195952,50,0.39694441179405543,0.42508279350688055,989800.9116827174
소니드,394.70363605058054,64,0.19751229234666912,0.24268987900229616,708357.5514637715
압타머사이언스,435.3646890560541,40,0.35026607101691487,0.34890197025360453,915377.6479120034
CONY,337.4950984745666,33,0.11644759917549896,0.2286321189281449,283157.1553598086
한일단조,146.2697849496793,29,0.45850950039731897,0.0651783046203166,871309.0789576889
삼보산업,225.1429425247772,33,0.483638166717019,0.1510029146758488,119354.40314495713
소니드,290.205860404516,17,0.4506621857583226,0.1392052618730743,995530.3466730464
CURE,370.8649565611337,74,0.17320868168322473,0.08301771988302026,115587.15323330546
NVDA,228.13084314609017,65,0.13824503487567413,0.12065799853475745,441911.662507404
CONY,436.11642053564566,43,0.09121981198890533,0.2492569855496481,821655.3255723292
한일단조,248.71591654616142,63,0.4364971377538905,0.2111063482031812,852524.0652950304
CURE,117.13453917878431,81,0.05930822447027628,0.16458208862743645,864431.8992218509
상보,417.597766667934,92,0.3211651447545004,0.4533607594165009,293837.9881549755
디알텍,357.6892678044165,58,0.16573199137234368,0.3893545394908818,663880.4961076367
삼보산업,420.78259789227906,91,0.09395899741685126,0.001259760171673563,218117.47345733966
아이비젼웍스,239.5559253067574,43,0.09224264896137707,0.28518087397042824,499248.44315268623
SCHD,107.05207686105834,37,0.43548504549317907,0.34993713496130197,849529.1786607864
한일단조,129.50116946313116,46,0.4299102680237407,0.026703081921163108,415929.37356577546
AAPL,144.7203122803309,25,0.13601438449831432,0.056999816190506924,118836.95043140756
셀루메드,422.05903126228066,98,0.016883467276569197,0.1392809891535009,33575.35036807702
삼성전자,220.57390174406294,67,0.43454338926276703,0.30691729632711157,900890.8781954711
삼성전자,499.1594037689851,93,0.0286626718240634,0.4615616991746289,132108.93371601703
KIB플러그에너지,403.3553585987541,99,0.04236009278147718,0.2429263891669275,877284.2730974848
KIB플러그에너지,340.4619812360927,51,0.41096035074354387,0.4911508659139465,102894.51233919525
SCHD,493.4477647985699,74,0.40860979971255884,0.46837012086734003,249215.7876654731
CURE,226.52367532660716,38,0.10124484629603347,0.31867999627536936,731040.047849797
AAPL,166.24622764846845,38,0.019109171517690204,0.22899205897656905,182977.60039257098
NVDA,394.9091878605261,1,0.031491099056110305,0.3407909809224773,884602.3915427453
상보,211.23335151585667,54,0.22669462066149704,0.3956008292491099,232722.0048912248
셀루메드,484.4147712267029,65,0.20911729108290772,0.4715355145560065,374437.52494380483
아이비젼웍스,495.2277249000684,96,0.09114448047452234,0.37675843101280565,868299.005377997
디알텍,470.5617580101415,22,0.45452013081519366,0.19577775063274994,349510.42341717315
드래곤플라이,477.9047051638179,61,0.2762046077641364,0.24665143986877003,592768.5942254543
SH에너지화학,346.261926966544,58,0.4036694620600111,0.023506823045811254,330696.9325495473
한일단조,376.847459827452,54,0.05186300740170591,0.01437241614916529,483869.95945304603
압타머사이언스,137.69846310907775,19,0.48672926819433826,0.140757731383355,475766.4577609883
드래곤플라이,405.22006389147555,99,0.40486882340345054,0.4030494550668916,480915.9632392816
SH에너지화학,180.82534523075776,70,0.14391202109792084,0.1596219747901807,373228.0578677066
디알텍,436.13042388175313,34,0.010392775493386242,0.05845781086162832,725298.4293010852
한일단조,484.61272824440056,79,0.08225439376290683,0.17806437819497545,349515.86567636527
AAPL,184.95105166618933,44,0.20925308283589106,0.15278741309947463,144939.2265997577
삼보산업,131.21244704224853,67,0.0014927261945289483,0.4946584857149988,601373.3804831625
아이비젼웍스,293.5560557071559,52,0.02042025438025641,0.4856779309177476,285311.1537823824
SH에너지화학,416.61974877932363,22,0.04931801086640991,0.36846351040693154,48378.37263037838
압타머사이언스,408.25606797740915,29,0.40485822996678783,0.41446539507184493,54723.93870401255
SH에너지화학,378.7274022626337,14,0.2734329024746239,0.12692882886937995,493103.1115338741
삼보산업,428.27839609389645,94,0.09549037917705444,0.26883724156212185,968531.1140389987
AAPL,169.99534103806107,62,0.13223313607330361,0.4992474585769259,87060.05200196725
인스코비,360.77510315437837,15,0.32108937440310725,0.16160710133649536,338007.06080278085
한일단조,342.2717263590599,93,0.15930507760787094,0.49309549569391564,48873.05014152611
소니드,161.37268950387727,14,0.341066252302918,0.09412892753923535,635032.0892433412
드래곤플라이,265.7708282554191,67,0.3891141217324331,0.31007054283669977,582678.6312706664
SH에너지화학,441.011887723819,22,0.1533122165364097,0.3909699407846562,290564.1960815709
셀루메드,488.72072161926394,97,0.18325634553755982,0.29658930321061744,762233.7788262258
삼성전자,366.17207103094074,87,0.025037110215274827,0.15445275672988634,38840.39185688493
CURE,468.7764167944978,7,0.40989916944988003,0.40699216282762185,134446.70930340744
KIB플러그에너지,152.81969223336694,84,0.30303517971715044,0.10087275209828844,67564.78585972573
압타머사이언스,490.0242102571789,7,0.4441342474123682,0.2151431703533926,344694.80216350016
셀루메드,113.40259967228539,17,0.09445980816894062,0.13986995050255757,510216.88463380584
디알텍,310.9037093884406,32,0.48030022092120894,0.24769541486091318,296859.17396346503
SH에너지화학,216.40333178832765,79,0.35336783630747337,0.19370693575769254,321686.8274152008
디알텍,425.56364271392374,77,0.09830517023654017,0.08954897249134358,578090.0749119943
SCHD,187.01745283900428,56,0.2314859065531193,0.37094388954032315,248652.46928963368
삼보산업,104.61201469325552,62,0.34947547318486305,0.08831051255040129,284665.2579885781
한일단조,265.8437836944773,58,0.008486324011337143,0.27282260924108,902427.60397027
압타머사이언스,125.64319906657792,58,0.3901433214795976,0.40228909745033525,730204.4979976751
아이비젼웍스,216.03702767509964,3,0.4738401423106332,0.24163450791235114,509791.69972171384
드래곤플라이,357.4990766666793,89,0.04074818267324376,0.44342965218893027,706849.5777956954
SH에너지화학,217.88127064662638,96,0.44905888054824766,0.2144047427537587,446950.98921833385
셀루메드,198.31729092849307,80,0.23222196455601124,0.4853546629645933,913133.2632991144
SCHD,162.19826522813582,1,0.2577993585421677,0.012451543637188034,184717.89310195617
상보,154.06890963380735,67,0.4200540061873542,0.39553588713214377,179251.11213595018
AAPL,310.3429492725677,20,0.29482905628296363,0.3539296120701668,68842.78489631845
디알텍,372.60280917738856,92,0.17571287773701494,0.3055357453461123,188209.85351819085
SH에너지화학,281.0932822942542,86,0.36629555326429575,0.14805313109664248,228252.7621159728
드래곤플라이,149.4412396191402,62,0.0691635769605427,0.3053571788805863,862004.0774268113
SH에너지화학,359.1025198086105,56,0.3331375722035862,0.2972854342968002,513419.967473441
SH에너지화학,322.84875932865526,53,0.3873118889432897,0.07470125561860719,213797.01987415625
SH에너지화학,252.5101821061788,65,0.16738484591072306,0.439922501118513,853165.5722438802
AAPL,232.0187508504054,56,0.48511634480036653,0.26730768827393553,85286.24458439587
KIB플러그에너지,173.26115646005678,78,0.3203009326220126,0.04452768134827856,291180.8504487114
삼성전자,158.51978353258275,45,0.047839349514569085,0.19578394653008319,939165.4951672435
압타머사이언스,235.50867778747974,79,0.4831422133265943,0.10825863067891783,968753.2649295394
한일단조,116.6524496413821,96,0.37199653311122666,0.0843158171567398,376657.50318029954
압타머사이언스,274.6509651205229,18,0.3478223835586242,0.47318389211274,806683.6247058267
압타머사이언스,340.62957171397437,48,0.12662487420421653,0.3374156076360073,164336.53267384827
인스코비,476.6617101171563,38,0.23657344367587912,0.1507924771857348,892188.4316172118
아이비젼웍스,350.3312573110948,22,0.45052545234377256,0.339175793841433,794561.662247849
CONY,349.6304187423599,80,0.1540771890363179,0.4015201929244096,661931.2960602175
디알텍,249.76592224144224,75,0.21166591965385512,0.15846587343549307,839342.8705221965
KIB플러그에너지,153.32686251242035,71,0.1283759910258021,0.49240679872399373,566865.2435662001
압타머사이언스,278.7750613023369,73,0.10795083277720074,0.44072603635661745,339063.13954681496
삼성전자,339.4705276270056,1,0.021857527221955164,0.3985655020622423,668313.1247008741
CURE,389.6134386623216,42,0.36844987668322055,0.357624132820817,667452.9022654805
삼보산업,430.43470955817236,72,0.0453796010082021,0.01936973139753051,584041.703091516
CONY,202.3712368272486,75,0.2656621138374913,0.01120187104386039,789394.165851178
CURE,196.488030091155,69,0.02489774028167613,0.08240837716476895,62886.3344626236
디알텍,326.1199452418072,29,0.491938469960439,0.4584637104062078,642662.750905702
SH에너지화학,326.40607325377175,6,0.35472288596472296,0.1086659414139739,581031.4675069308
상보,187.17911868110974,56,0.31519231623165067,0.3505676559668194,228369.91833370968
삼보산업,334.99012414050924,12,0.09319671073893793,0.4899507367725175,96344.20554654658
셀루메드,238.35153998975795,39,0.26402703103298775,0.46863758941007433,475205.54688100494
삼보산업,355.72596755145315,71,0.2517790397131742,0.2001480292218672,261497.08912245004
CURE,216.41788546888066,12,0.17932434239811323,0.34055248749242634,774774.5194302736
디알텍,336.91671682863057,33,0.07805597274085985,0.37964896164328643,495490.5712562328
SH에너지화학,407.32401649476924,83,0.18356546748977115,0.2747606917380192,962045.50258631
셀루메드,492.0635102807752,53,0.3045520351391479,0.26151487108779825,956195.9859649744
AAPL,464.4272225887029,19,0.24367518920923453,0.11175076484221591,882513.4180258871
CONY,301.4154989309809,58,0.2850221215095467,0.3379526198442819,633455.2171807892
한일단조,295.33963332704724,85,0.2860089449150947,0.14690202700554006,602613.1611262063
삼보산업,275.0800023742995,83,0.12233739359708856,0.15430279494911492,225744.11463009455
상보,111.10023919545537,43,0.05548759978218959,0.1328531437211078,720238.2466789129
소니드,166.38179899450466,73,0.2608757025422409,0.03291301060276414,915239.1880253808
SCHD,123.67563532162231,45,0.44618608293175366,0.4218264668505753,320371.26144017495
아이비젼웍스,378.54203391012834,86,0.4976829795811125,0.4315319702447426,844980.6730675108
CURE,265.29386008726624,19,0.39294977783425505,0.3618774556171313,416181.89251860057
KIB플러그에너지,125.50795122616383,37,0.11055839979797388,0.46387052081985275,955366.9655669752
드래곤플라이,376.230031061548,11,0.31516168070903505,0.3156666260399353,404530.64541754185
셀루메드,357.77434513117754,56,0.11943320617659398,0.31981501895840525,774635.2119356146
삼성전자,387.98513227619884,25,0.2882261527430319,0.4438393845553176,811595.2148457773
CONY,339.93364710462765,99,0.2403440214829628,0.10427117417132592,714161.6381150961
인스코비,164.61582397891362,69,0.19077784726355546,0.21773369649835494,388650.36072661466
AAPL,124.55691909686752,45,0.3208196319204758,0.3520690439334567,164490.45095245357
CURE,426.8563880908149,62,0.4288559808247161,0.13432835722560216,109056.69437117378
아이비젼웍스,186.3235995863464,95,0.16873825219791888,0.11431168229887728,102722.29997259712
SH에너지화학,317.0116961896732,14,0.24312722573715712,0.4491357869053705,771815.7109627116
소니드,294.08680589287485,77,0.2279124377242397,0.4980037990597066,387343.6133350691
SCHD,468.42101617460565,34,0.12461198742990964,0.1932041591425856,386512.27182331565
셀루메드,320.97590434171934,98,0.21055577952747684,0.11830217528075476,209733.60648491973
인스코비,332.00675415486023,82,0.010792255411435192,0.2022297488737032,222397.36541804354
CONY,227.8020134863251,60,0.2587160107404025,0.15192614208769162,387073.12199264264
압타머사이언스,483.47788070746446,64,0.360396374342174,0.4108794406978985,219936.77042225454
CONY,344.9495262956939,70,0.18380571038050286,0.4504813665549212,637786.1272623809
SH에너지화학,101.99215343650323,51,0.37328708995919174,0.19546076499759185,852773.0498376872
한일단조,322.43290549398534,42,0.3753280575001959,0.29978814308470986,681696.7729921074
삼성전자,245.5461553220805,21,0.49205768137547773,0.03938182281060876,303573.8660304823
CURE,112.84488171953288,5,0.272972071483011,0.23109425384251026,328967.18361493497
압타머사이언스,272.6199142028338,66,0.20203205210355224,0.0034188984970323077,619896.6597757008
한일단조,409.4265953514519,70,0.31976216228899434,0.33554733794593483,621977.5289444292
삼보산업,301.51578318254496,61,0.3132881411402152,0.08801035120524175,753552.7887475525
삼보산업,355.7836344559979,8,0.49367109336569787,0.4390208175305383,936776.915814957
셀루메드,355.8965862881268,66,0.3538469472542652,0.31501438240294694,233449.48862812345
SCHD,368.40772099337073,87,0.15329023047139317,0.4640660957382609,297263.2551965522
AAPL,255.03847782743017,62,0.09375492815718472,0.4690835351110539,723245.0067807682
소니드,248.001935622738,20,0.3963630910353009,0.08458167231355534,129375.58243433702
SCHD,101.8338125381101,4,0.08987979325818535,0.25658269416878104,249160.52495557655
디알텍,161.68898421156842,15,0.3137212862113001,0.09773033252563446,238137.30114249283
CURE,480.32408511262065,94,0.06615812341356175,0.22656936322581683,220633.6003494216
NVDA,436.9666863152839,56,0.3593527098322012,0.22504713626592715,707666.0957109728
드래곤플라이,210.0433749559612,20,0.3914473967543454,0.3678749588532362,201141.93444519222
SH에너지화학,260.4767795703133,24,0.4952699526712708,0.4880613781477494,861347.603700658
압타머사이언스,475.96852935385317,9,0.47710849687574386,0.31448417129727824,566247.3622259647
소니드,200.17779182143087,21,0.3569035056032959,0.4080169064202017,523544.7778755774
SH에너지화학,313.013187715572,41,0.1387650021877011,0.20183067049201175,394325.75152978307
아이비젼웍스,108.83191362216182,13,0.02185906257417919,0.03641156060252726,242720.18754354084
NVDA,347.89393454112263,5,0.2776207567569938,0.2573359432576281,168733.94816715832
CONY,472.029439269758,64,0.3829902062090911,0.4519666209391005,204699.85507559933
압타머사이언스,453.89735393600887,46,0.005311876354129552,0.12012873530433327,937123.7542047764
CONY,300.78768825101326,78,0.2624006378018539,0.13143037418609793,624525.0664865205
셀루메드,359.8567889108664,71,0.44144395232022715,0.05239233608616872,490623.4691840287
인스코비,327.91927760531416,70,0.3186089227405864,0.49841011046446637,35345.91407802289
압타머사이언스,126.7896976616702,59,0.3418905117511455,0.20736720444325774,946390.7080769216
디알텍,163.48939475069835,76,0.2371660910067443,0.14943701597230113,752358.7582030904
SCHD,485.5269259079039,51,0.4715750039302583,0.4633860007847505,193734.1276283828
삼성전자,202.3874787486693,16,0.1873236208694672,0.40562070894955865,417365.9700099737
아이비젼웍스,253.77968643855974,51,0.18954846451041757,0.43848294614796784,634817.1674643909
SCHD,303.57772318180287,96,0.25886886436251383,0.4752071602163739,183814.5443011547
아이비젼웍스,491.6528517573366,42,0.2929660945662149,0.4283930366309133,492353.5645525092
CONY,375.9974024919106,11,0.2687125567188755,0.4928272058206267,713699.3719530124
CONY,351.8393990921461,68,0.4093157821409396,0.31967313981179873,157494.55465601906
SH에너지화학,309.7599889763437,93,0.41725649379248214,0.12044615899420902,257241.69250716356
드래곤플라이,380.2697658378229,52,0.0658326538265559,0.08356649368460195,497603.26725030696
드래곤플라이,365.60635621133866,98,0.29808192207894973,0.30113269941160453,700310.2665550832
SH에너지화학,461.1363569043928,73,0.49194960632027784,0.17943994781032985,565957.735881376
CURE,316.734122145849,10,0.29982913330979505,0.06562161238380437,219904.8298822758
상보,268.60103527619594,72,0.34408205005801995,0.39863194466054813,825264.2850843784
아이비젼웍스,422.8648112255485,63,0.43068482415808046,0.17489397419390307,525684.3517280677
SCHD,419.91333387472736,36,0.4333009421425824,0.22258423494340335,120465.0022934871
삼보산업,167.93457520483497,96,0.008595380069204628,0.3058928314366769,234222.59122405035
아이비젼웍스,194.71679914258226,45,0.11971623306858914,0.20099718434436675,968473.3230536885
소니드,483.4553045198823,6,0.43143910591681695,0.43313490655967263,698857.2453242845
SCHD,277.6438153529539,6,0.33355033552663715,0.49121076927305796,339233.345922937
압타머사이언스,307.86427861247586,91,0.31585289431824853,0.1926358446724225,250940.17529735816
소니드,224.0640498319239,66,0.42997207081274746,0.08918824969786404,470128.16720262397
한일단조,292.4284091589414,73,0.4032750479199858,0.13906238005638105,169017.39531157192
SCHD,397.3426428782624,64,0.3756753019976984,0.33697935168653187,240420.06745632342
KIB플러그에너지,292.93803898547014,38,0.02367641083797961,0.04113789208016505,699376.2595497959
삼성전자,225.9138719834661,69,0.39082743371626705,0.337308023082711,855339.5927024852
소니드,138.40040175775061,98,0.1003046515412534,0.26382951304969815,71450.107958126
드래곤플라이,471.3046082150364,61,0.013004379905445895,0.022677376983785302,596855.8658546476
SH에너지화학,448.66312912075824,78,0.2459449351240675,0.2053577980171331,598473.0679854433
소니드,416.54597733988885,74,0.47118006239756616,0.11528704248485588,388859.664087153
NVDA,377.628385537026,63,0.4432265889172121,0.06509780376774116,786750.8500288909
삼성전자,306.2039537802334,71,0.4910286152167139,0.4704513035641884,504675.8732314634
아이비젼웍스,458.9587144489801,20,0.12326606994013078,0.14551527057565256,151701.76649786922
삼성전자,416.68060511882,75,0.3476964517067361,0.24702849709573038,632601.5969241051
압타머사이언스,426.40433672978503,77,0.02792313982788175,0.3060223130045954,604369.0383422532
AAPL,223.8201891997866,64,0.40172640052331143,0.3144801142671367,993141.7825586542
인스코비,269.3833093609593,81,0.26188206602301956,0.19070041135991178,227168.54700526278
삼성전자,382.7209056493034,37,0.49814303927875114,0.13475865811979054,610317.3259569097
디알텍,248.42492128310153,36,0.11999722849422328,0.2824464369364332,576507.1755662501
상보,297.5898613101924,97,0.39232411885133067,0.39733555218221195,330508.6072868654
디알텍,358.6051870820494,10,0.0854778460681041,0.4474962545019418,766709.3323762928
상보,275.10336063371244,34,0.14359103691444547,0.29574292994445656,378313.57067371515
NVDA,417.21584286515593,45,0.14778152843038606,0.2643983590337815,663093.6312233798
셀루메드,146.51153555380597,63,0.2889335067760666,0.4829563721327682,401381.3491263327
한일단조,387.2226039128069,13,0.18255479201807268,0.10153512602730058,795431.3804216932
NVDA,158.08402424451117,25,0.21935752222466848,0.008410595615163108,997907.9510368243
한일단조,475.13586197141035,44,0.26090299544803,0.24626022630808508,691342.6922804076
셀루메드,225.6150722779835,97,0.02811003723326705,0.028964464598585038,784115.849712474
AAPL,418.17294441578844,74,0.3326811631342484,0.02959602614870016,66817.17348772829
삼성전자,308.56679124347045,24,0.32463345471157035,0.016466907091803706,893409.8236456513
AAPL,136.43482663514965,69,0.4824009215694477,0.3091584355775299,834688.8850635691
인스코비,333.03474175643987,74,0.06669358998320968,0.3128957521624652,147232.43801490217
SH에너지화학,464.87109475302793,47,0.015483392118086747,0.12783930091666862,620878.2302100986
CONY,162.89376177516158,91,0.06661343653216178,0.22490277573946532,865742.452776515
CONY,228.5227797443327,50,0.21123242533490671,0.2094245299317561,633153.2174038907
압타머사이언스,275.6634683830961,36,0.10696673346556523,0.24647341690826297,883508.9576457685
셀루메드,210.02122533626147,33,0.10815897575419459,0.09975621707099541,713294.9670984243
CONY,477.5117898945444,92,0.4346990010779424,0.4063695975009332,445403.8392693273
인스코비,251.00010592338623,3,0.16191551143678046,0.1440899352827536,957843.5894560996
아이비젼웍스,363.2248233942715,31,0.20839863429798028,0.1633592906796702,923369.1889348873
압타머사이언스,189.56670574802638,60,0.34207541719852574,0.32533711789330383,75608.57723490738
CONY,187.8823749926593,29,0.16997102041084972,0.4907689552386613,168947.41479524062
CONY,170.33973424157563,44,0.2771782063139832,0.10220435788548199,583427.6322426194
KIB플러그에너지,273.92490541068935,45,0.2614383333430598,0.17894473425978263,622531.9095935916
CONY,313.1432809160216,42,0.13075934899571867,0.18713851590627056,900473.8304448193
압타머사이언스,104.29926630063271,21,0.3585471071914907,0.2646000289169411,163436.04221195137
삼보산업,433.16937104524584,32,0.41705679613919067,0.4175403753730237,384594.18376763444
NVDA,305.1015570124395,28,0.3917277711372233,0.3627886124676413,977920.5006337512
삼보산업,162.8839693665728,85,0.19764484010286743,0.10270728989571964,861522.0663856417
삼성전자,126.91732500119551,47,0.46647925322991973,0.35637001819398595,909476.5376486714
SH에너지화학,125.27971885173122,99,0.44948225215143234,0.06302860873825467,41286.30109529005
CURE,203.0573947434116,94,0.13341784675394425,0.09589149829903304,227857.7812729039
NVDA,299.71685918839154,47,0.061970662551405375,0.1968816963991023,468564.4535128517
셀루메드,444.0958144011994,17,0.446903931659353,0.1723966209108561,874992.3174820492
아이비젼웍스,461.18617075636143,29,0.37242832923101316,0.4348834945121775,451843.4867615078
KIB플러그에너지,432.9311679917616,48,0.15549526511571732,0.4985033853193961,169059.47458124728
KIB플러그에너지,231.42538724828947,2,0.15243838081258299,0.1015506589843907,617093.6039005646
CURE,222.62310068243974,33,0.16108409439745913,0.3287111570867474,894686.5332294278
한일단조,494.98333806199906,63,0.4306669788870584,0.29122265976843004,77313.19725515138
CURE,372.51225199498356,68,0.12011563699172051,0.3846572401732926,500674.51971648284
삼성전자,221.98077650301673,39,0.3255433586827363,0.34984060823739405,980344.9671446438
CONY,231.63206092992138,89,0.4172219064049325,0.13774840734109572,85044.87222258163
AAPL,273.8577757242788,5,0.19367269641858248,0.4203874424583838,408706.91066446545
삼성전자,348.722679129935,68,0.03074561156055433,0.2394224786106181,226493.04341262425
한일단조,459.19166398867156,52,0.37942700336447105,0.46647176711086635,125851.08259433597
드래곤플라이,179.3228478785637,52,0.009934730478219966,0.2801564520811046,726430.013142363
드래곤플라이,133.76135907378503,29,0.4154391775621682,0.14540747851321828,73051.07863937048
CURE,262.300849581693,37,0.1804303208107882,0.4480925298967112,915242.2783626869
SCHD,198.18219304423064,8,0.40066047440976166,0.4131274698269126,950940.0669755707
SH에너지화학,330.4130693756414,20,0.2726805873610693,0.47346910285067245,585146.1979031737
소니드,379.6859348589686,41,0.17960811262614368,0.44676775480273545,623835.5919997947
소니드,224.29438148697196,70,0.4496642495678712,0.12259971040926826,909224.3918685507
SH에너지화학,374.1805155447954,36,0.3835222462680195,0.40765422105632515,576283.6588666912
CURE,237.25890194312265,32,0.040353718793878945,0.2970926352067077,216156.40320980755
상보,353.9872558665048,5,0.46529571364520717,0.20165835740303634,365066.92389107076
상보,353.2243226989599,20,0.23350383075924885,0.003814767009810316,494237.3302012953
디알텍,211.2638813686575,68,0.07448165921928634,0.34880973681564437,709353.7907010006
SH에너지화학,354.2891006840814,22,0.38560581261435767,0.42694336190595383,470875.19183395396
아이비젼웍스,252.38203828946234,97,0.25880657200392293,0.3020835866550293,948100.6431950391
인스코비,234.5819777442661,31,0.33636690110049344,0.15536023720424852,600976.9292120374
인스코비,215.71509882659706,41,0.34701888182894247,0.028820018806099967,546101.9955268973
압타머사이언스,238.25810405371558,93,0.09859563372387464,0.3294880779604709,777908.3635690578
CONY,414.6979568244592,5,0.485432898874869,0.20186398343196083,213827.152244988
드래곤플라이,198.07152566900686,10,0.052771542808978056,0.24842765116642457,512773.1761885727
SH에너지화학,372.7949620585239,75,0.3028972561627279,0.282144448516402,26909.735471399596
디알텍,460.24823399236004,37,0.07316516523856526,0.3842848722722106,447155.1855266232
삼성전자,240.17157641382485,56,0.4386495901844659,0.26839300222195545,161466.81831302898
상보,111.80482579796016,86,0.08662310101151854,0.2629998710497993,800797.7153368931
NVDA,109.84241164999604,24,0.2205185427620321,0.24062973129890275,383794.0227610446
SCHD,155.80115534012174,85,0.043435979813915504,0.21382703461419578,473354.14420552854
CONY,144.01793723946622,16,0.22401666422018923,0.3115049026750555,41700.20492378509
압타머사이언스,399.23409994857326,2,0.0020311420797700652,0.012199761812797971,43168.632053331676
SH에너지화학,217.94028676294906,15,0.22173508852083812,0.36160558484501837,269187.2955161225
인스코비,361.00390944027373,41,0.3439461514532866,0.1573342565263281,702773.6552891114
소니드,116.98217429014548,63,0.09141501113606604,0.18631871469422412,757426.0638572611
NVDA,218.29611043125703,49,0.2764928711570278,0.30711090722841144,993388.7033747053
디알텍,193.6584938709122,26,0.23719181309880255,0.12368791659205791,785451.6579380031
압타머사이언스,210.75220414094514,94,0.1674904402481101,0.3293887285655295,649446.5437819046
CONY,176.2871076535198,66,0.33539947609672965,0.06384281427222688,704048.4032802304
소니드,347.1664084409279,29,0.49756910124932224,0.32473756526568764,406728.3361737057
한일단조,365.06914786266674,70,0.4688895544278147,0.35862307847732616,965240.7456916614
압타머사이언스,159.3861961933041,60,0.4850515399014908,0.3497738396418975,621123.0509153336
AAPL,396.4583938459031,65,0.010106494320176462,0.38708861717216103,28747.31410536705
